# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,YBXUZANQVN,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
3.415755079973691721e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 4.204929193577022497e-17, 5.362607382183492977e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.415755079973691721e+01, 2.775557561562891351e-17, 3.240000000000000213e+00
3.349101611082342345e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 4.204929193577022497e-17, 5.907595906238818362e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.349101611082342345e+01, 2.775557561562891351e-17, 3.240000000000000213e+00
3.287588868914622964e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 1.429371632014131146e-17, 6.049111831653416482e-01, -2.349246486209814661e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.287588868914622964e+01, 5.551115123125782702e-17, 3.240000000000000213e+00
3.234975518635373248e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 9.672858614237434258e-17, 5.764822813611407692e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.234975518635373248e+01, 1.665334536937734811e-16, 3.240000000000000213e+00
3.192879292192904117e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 4.121743491111651556e-17, 5.120476296473530642e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.192879292192904117e+01, 1.110223024625156540e-16, 3.240000000000000213e+00
3.161051106552147871e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 1.522397373736321573e-16, 4.216376873856713114e-01, 8.425987014654217831e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.161051106552147871e+01, 2.220446049250313081e-16, 3.240000000000000213e+00
3.138181413681517995e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 1.661175251814466140e-16, 3.121119496621646006e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.138181413681517995e+01, 2.359223927328457648e-16, 3.240000000000000213e+00
3.122875387884977627e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 7.836790826291899889e-16, 1.798004341413137475e-01, -3.951841046177067469e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.122875387884977627e+01, 8.534839501805890905e-16, 3.240000000000000213e+00
3.116260292062851534e+01, 6.980486755139913848e-17, 3.240000000000000213e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.116260292062851534e+01, 6.980486755139913848e-17, 3.240000000000000213e+00
3.727378722750469109e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 3.727378722750469109e+01, 9.307315673519883487e-17, 3.620000000000000107e+00
3.717350408305505027e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 9.344140425839503743e-16, 2.322139581642918699e-02, -3.059862298447148906e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 3.717350408305505027e+01, -8.413408858487514408e-16, 3.620000000000000107e+00
3.702935192523309382e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 7.214563898119819767e-15, 5.580818417426679223e-02, -3.819562020910897661e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 3.702935192523308672e+01, -1.157060558476530332e-15, 3.620000000000000107e+00
3.682641022312652979e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 8.355348044532722713e-16, 1.001447858245342465e-01, -2.128546373862310084e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 3.682641022312652979e+01, -7.424616477180734364e-16, 3.620000000000000107e+00
3.654892863156324978e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 7.106232225214948719e-15, 1.579691395041734336e-01, -4.497984467031474207e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.654892863156324267e+01, -1.387778780781445676e-17, 3.620000000000000107e+00
3.618431313935461446e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.069509445430132916e-16, 2.291825445350468005e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.618431313935461446e+01, -1.387778780781445676e-17, 3.620000000000000107e+00
3.572943274607472830e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 2.040954591977144889e-16, 3.102860225793317439e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.572943274607472830e+01, -1.110223024625156540e-16, 3.620000000000000107e+00
3.519728916134501162e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.485843079664566619e-16, 3.931638764214460124e-01, -1.807243183751817393e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 3.519728916134501162e+01, -5.551115123125782702e-17, 3.620000000000000107e+00
3.461962270540612963e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 3.756200550394100785e-17, 4.652721172042298958e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.461962270540612963e+01, 5.551115123125782702e-17, 3.620000000000000107e+00
3.404132192036045268e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 7.105526640468124188e-15, 5.125565716436270014e-01, -1.386271828457074221e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.404132192036044557e+01, 5.551115123125782702e-17, 3.620000000000000107e+00
3.350762325954669762e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.794914572731681917e-17, 5.248348179412249959e-01, -2.707681394109307009e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.350762325954669762e+01, 1.110223024625156540e-16, 3.620000000000000107e+00
3.305113776409603332e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.012158725742035597e-16, 5.001692506349606493e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.305113776409603332e+01, 1.942890293094023946e-16, 3.620000000000000107e+00
3.268590124746666703e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.794914572731681917e-17, 4.442642688087797831e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.268590124746666703e+01, 1.110223024625156540e-16, 3.620000000000000107e+00
3.240975260811178771e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.289714481898324732e-16, 3.658225290831368381e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.240975260811178771e+01, 2.220446049250313081e-16, 3.620000000000000107e+00
3.221132990692578346e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 1.428492359976469300e-16, 2.707954867375119701e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.221132990692578346e+01, 2.359223927328457648e-16, 3.620000000000000107e+00
3.207853131622532317e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 6.771440665985035150e-16, 1.559989809157098506e-01, -4.554790881255975427e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.207853131622532317e+01, 7.702172233337023499e-16, 3.620000000000000107e+00
3.202113722750468838e+01, 9.307315673519883487e-17, 3.620000000000000107e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.202113722750468838e+01, 9.307315673519883487e-17, 3.620000000000000107e+00
3.733090153438086389e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 3.733090153438086389e+01, 1.163414459189985436e-16, 4.000000000000000000e+00
3.724591903201185517e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 7.920162398119649315e-16, 1.967840493845279815e-02, -3.610774033680222487e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 3.724591903201185517e+01, -6.756747938929663633e-16, 4.000000000000000000e+00
3.712376080531450384e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 1.060031016850381529e-15, 4.729328313175664572e-02, -3.004835734413129279e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 3.712376080531450384e+01, -9.436895709313830594e-16, 4.000000000000000000e+00
3.695178281464925618e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 7.140430107764117265e-15, 8.486525373016316764e-02, -2.511779690258167562e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 3.695178281464926329e+01, -5.898059818321144121e-16, 4.000000000000000000e+00
3.671663781454184061e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 8.858587030336963008e-17, 1.338670904848337506e-01, -5.307822357135639489e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.671663781454184061e+01, 2.775557561562891351e-17, 4.000000000000000000e+00
3.640765331769095070e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 8.858587030336963008e-17, 1.942151519158399064e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.640765331769095070e+01, 2.775557561562891351e-17, 4.000000000000000000e+00
3.602217603422846537e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 1.718525971502563706e-16, 2.629443142577173043e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.602217603422846537e+01, -5.551115123125782702e-17, 4.000000000000000000e+00
3.557122394553867650e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 1.302192337268130003e-16, 3.331771280484009390e-01, -2.132627590381531379e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 3.557122394553867650e+01, -1.387778780781445676e-17, 4.000000000000000000e+00
3.508169461107533493e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 4.695250687992625981e-17, 3.942834961901106050e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.508169461107533493e+01, 6.938893903907228378e-17, 4.000000000000000000e+00
3.459162772989747481e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 7.105504336159852721e-15, 4.343535526633721111e-01, -1.635862608704796776e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.459162772989748191e+01, 8.326672684688674053e-17, 4.000000000000000000e+00
3.413935782994716561e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 8.558644351331567210e-18, 4.447584527171083435e-01, -3.195184853348006835e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.413935782994716561e+01, 1.249000902703301108e-16, 4.000000000000000000e+00
3.375252034183833416e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 6.406979558258939423e-17, 4.238562199087804183e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.375252034183833416e+01, 1.804112415015879378e-16, 4.000000000000000000e+00
3.344300957300428934e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 2.243643215914602396e-17, 3.764809079702064465e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.344300957300428934e+01, 1.387778780781445676e-16, 4.000000000000000000e+00
3.320899415070209670e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 1.057031590060327645e-16, 3.100073707806024204e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.320899415070209670e+01, 2.220446049250313081e-16, 4.000000000000000000e+00
3.304084567703639408e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 1.195809468138472213e-16, 2.294790238128592841e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.304084567703639408e+01, 2.359223927328457648e-16, 4.000000000000000000e+00
3.292830875360086651e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 7.128861028404767303e-15, 1.321975276901060092e-01, -5.374856460445583134e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.292830875360085940e+01, 6.938893903907228378e-16, 4.000000000000000000e+00
3.287967153438086143e+01, 1.163414459189985436e-16, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.287967153438086143e+01, 1.163414459189985436e-16, 4.000000000000000000e+00
3.758668381382652512e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 3.758668381382652512e+01, 1.903101125874987354e-16, 5.208000000000001073e+00
3.751487942904078920e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 6.690937919570975427e-16, 1.662690225376849823e-02, -4.273452293851401057e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 3.751487942904078920e+01, -4.787836793695987581e-16, 5.208000000000001073e+00
3.741166410741573145e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 8.946078438340824650e-16, 3.995957997362675068e-02, -1.778153664850974624e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 3.741166410741573145e+01, -7.042977312465836803e-16, 5.208000000000001073e+00
3.726635450282460482e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 7.130399329173105924e-15, 7.170531772905106016e-02, -2.972761679036088762e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 3.726635450282461193e+01, -4.059252933785728601e-16, 5.208000000000001073e+00
3.706767310844956853e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 8.914086209002296011e-16, 1.131085083089420074e-01, -6.281956559972834797e-14, -1.000000000000000000e+00, -7.852445699966043496e-15, 2.200000000000000178e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.706767310844956853e+01, 1.144917494144692682e-16, 5.208000000000001961e+00
3.680660240464315081e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 7.234891622107585296e-17, 1.640984804004832487e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.680660240464315081e+01, 1.179611963664228824e-16, 5.208000000000001073e+00
3.648090054347986211e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 1.486767491640553651e-16, 2.221699078264314509e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.648090054347986211e+01, 4.163336342344337027e-17, 5.208000000000001073e+00
3.609987696340674290e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 1.070433857406119948e-16, 2.815118175776104570e-01, -2.524024539624200698e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 3.609987696340674290e+01, 8.326672684688674053e-17, 5.208000000000001073e+00
3.568625825701608534e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 3.765444670153971107e-17, 3.331425068206016471e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.568625825701608534e+01, 1.526556658859590243e-16, 5.208000000000001073e+00
3.527218536052683362e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 2.377665889372525432e-17, 3.669989557740443997e-01, -1.936089257424400941e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.527218536052683362e+01, 1.665334536937734811e-16, 5.208000000000001073e+00
3.489004832033913317e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 3.978916721903659193e-18, 3.757903825535415243e-01, -3.781590848237656168e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.489004832033913317e+01, 1.942890293094023946e-16, 5.208000000000001073e+00
3.456319717955838655e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 5.949006795316148621e-17, 3.581294297031167861e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.456319717955838655e+01, 2.498001805406602216e-16, 5.208000000000001073e+00
3.430168181202793676e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 1.785670452971811595e-17, 3.181005410148248780e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.430168181202793676e+01, 2.081668171172168513e-16, 5.208000000000001073e+00
3.410395483341039125e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 1.011234313766048565e-16, 2.619349621088806757e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.410395483341039125e+01, 2.914335439641035919e-16, 5.208000000000001073e+00
3.396188090798278125e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 1.011234313766048565e-16, 1.938940330865362160e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.396188090798278125e+01, 2.914335439641035919e-16, 5.208000000000001073e+00
3.386679492760201526e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 4.862320430434559821e-16, 1.116978422777626934e-01, -6.361293300484446611e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.386679492760201526e+01, 6.765421556309547668e-16, 5.208000000000001073e+00
3.382569981382651747e+01, 1.903101125874987354e-16, 5.208000000000001073e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.382569981382651747e+01, 1.903101125874987354e-16, 5.208000000000001073e+00
3.784246609327217925e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 3.784246609327217925e+01, 2.642787792559987546e-16, 6.415999999999999481e+00
3.778383982606970903e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 5.466050249712240599e-16, 1.357539956908420178e-02, -5.234046571846381932e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 3.778383982606970903e+01, -2.823262457152253546e-16, 6.415999999999999481e+00
3.769956740951695195e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 7.291846708177830066e-16, 3.262587681549687646e-02, -4.355700475290223952e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 3.769956740951695195e+01, -4.649058915617843013e-16, 6.415999999999999481e+00
3.758092619099995346e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 4.863233841810300134e-16, 5.854538172793898043e-02, -2.427322923820020266e-13, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 3.758092619099995346e+01, -2.220446049250313081e-16, 6.415999999999999481e+00
3.741870840235730356e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 7.160971217905780840e-15, 9.234992613305029185e-02, -7.694026032423759862e-14, -1.000000000000000000e+00, -9.617532540529699828e-15, 2.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.741870840235729645e+01, 2.046973701652632371e-16, 6.416000000000000369e+00
3.720555149159535091e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 6.305085604268913166e-17, 1.339818088851266742e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.720555149159535091e+01, 2.012279232133096230e-16, 6.415999999999999481e+00
3.693962505273125885e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 1.185620072739469587e-16, 1.813955013951457085e-01, -3.917091274564071679e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.693962505273125885e+01, 1.457167719820517959e-16, 6.415999999999999481e+00
3.662852998127479509e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 8.386753775441081679e-17, 2.298465071068200583e-01, -3.091379306581669390e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 3.662852998127479509e+01, 1.804112415015879378e-16, 6.415999999999999481e+00
3.629082190295682864e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 2.835638652315298977e-17, 2.720015174510928002e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.629082190295682864e+01, 2.359223927328457648e-16, 6.415999999999999481e+00
3.595274299115619954e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 2.835638652315298977e-17, 2.996443588847168549e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.595274299115619954e+01, 2.359223927328457648e-16, 6.415999999999999481e+00
3.564073881073110073e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 6.008109075240762606e-19, 3.068223123899749272e-01, -4.631623627534568998e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.564073881073110073e+01, 2.636779683484746784e-16, 6.415999999999999481e+00
3.537387401727842473e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 5.491034032373375076e-17, 2.924026394974532650e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.537387401727842473e+01, 3.191891195797325054e-16, 6.415999999999999481e+00
3.516035405105158418e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 1.327697690029038049e-17, 2.597201740594433095e-01, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.516035405105158418e+01, 2.775557561562891351e-16, 6.415999999999999481e+00
3.499891551611868579e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 7.572702203545543589e-17, 2.138625534371590975e-01, 3.322427065142493728e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 3.499891551611868579e+01, 3.400058012914541905e-16, 6.415999999999999481e+00
3.488291613892916132e+01, 2.642787792559987546e-16, 6.415999999999999481e+00, 8.960480984326989265e-17, 1.583090423602132590e-01, 4.488326915296128945e-14, -1.000000000000000000e+00, 0.000000000000000000e+00, 2.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.488291613892916132e+01, 3.538835890992686473e-16, 6.415999999999999481e+00
